ID_Venda;Data_Venda;Loja;Produto;Categoria;Quantidade;Preco_Unitario;Vendedor;Forma_Pagamento;Custo_Unitario
3893;15/07/2025;Loja Recife;Camiseta Polo;Vestuário Masculino;1;461793;Vitória Gonçalves;Cartão de Crédito;26199
3894;15/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;4;9704;Mirella Pires;Dinheiro;59879
3895;15/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;1;224814;Yago Cardoso;Cartão de Débito;11584
3896;15/07/2025;Loja Porto Alegre;Cafeteira 15x;Casa e Eletro;3;243539;Yago Cardoso;Cartão de Crédito;210658
3897;15/07/2025;Loja Fortaleza;Smartphone A22;Eletrônicos;4;447544;Mirella Pires;Boleto;242877
3898;15/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;3;452153;Anthony Nogueira;Dinheiro;274988
3899;15/07/2025;Loja Porto Alegre;Sapato Social;Vestuário Masculino;2;104343;André Costela;Boleto;68873
3900;15/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;3;207196;André Costela;Cartão de Débito;171479
3901;15/07/2025;Loja Recife;Ar Condicionado;Casa e Eletro;4;96688;Dra. Isadora das Neves;Cartão de Crédito;56594
3902;15/07/2025;Loja Salvador;Shorts Jeans;Vestuário Feminino;1;2324;Sra. Ana Carolina Rodrigues;Cartão de Crédito;17694
3903;15/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;3;31582;Luiz Gustavo Cardoso;PIX;2790
3904;15/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;4;7881;Sra. Ana Carolina Rodrigues;PIX;46352
3905;15/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;4;167431;Dra. Isadora das Neves;PIX;121571
3906;15/07/2025;Loja São Paulo;Ar Condicionado;Casa e Eletro;5;274348;Mirella Pires;PIX;162303
3907;15/07/2025;Loja Fortaleza;Smartphone A22;Eletrônicos;1;3248;Dra. Fernanda Pereira;Cartão de Débito;2304
3908;15/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;3;183338;Sra. Ana Carolina Rodrigues;Dinheiro;154375
3909;15/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;2;248045;Mirella Pires;Boleto;194986
3910;15/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;1;263808;André Costela;Boleto;236515
3911;15/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;5;59473;Mirella Pires;PIX;32814
3912;15/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;4;233509;Dra. Fernanda Pereira;PIX;183571
3913;15/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;5;23829;Yago Cardoso;Boleto;12187
3914;15/07/2025;Loja Recife;Camisa Social;Vestuário Masculino;3;30254;André Costela;Cartão de Crédito;153859
3915;15/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;1;448314;Sra. Ana Carolina Rodrigues;Cartão de Débito;384826
3916;15/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;2;209132;Dra. Fernanda Pereira;Cartão de Débito;13692
3917;15/07/2025;Loja Recife;Tablet 10'';Eletrônicos;3;398424;Bryan da Luz;Cartão de Débito;301615
3918;15/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;2;256201;Sra. Ana Carolina Rodrigues;Boleto;207577
3919;15/07/2025;Loja Salvador;Calça Jeans;Vestuário Masculino;5;45968;Mirella Pires;Cartão de Crédito;23643
3920;15/07/2025;Loja Recife;Tablet 10'';Eletrônicos;1;388152;Bryan da Luz;Cartão de Crédito;20258
3921;15/07/2025;Loja Porto Alegre;Shorts Jeans;Vestuário Feminino;4;270069;André Costela;Cartão de Crédito;230747
3922;15/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;5;217239;Anthony Nogueira;PIX;194028
3923;15/07/2025;Loja Porto Alegre;Saia Midi;Vestuário Feminino;3;226024;Luiz Gustavo Cardoso;PIX;115279
3924;15/07/2025;Loja Porto Alegre;Tablet 10'';Eletrônicos;2;43769;Yago Cardoso;Boleto;35692
3925;15/07/2025;Loja Fortaleza;Calça Jeans;Vestuário Masculino;4;379316;Dra. Isadora das Neves;Boleto;28338
3926;15/07/2025;Loja Recife;Liquidificador;Casa e Eletro;5;375053;Anthony Nogueira;Cartão de Débito;262936
3927;15/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;4;63213;Vitória Gonçalves;Cartão de Débito;47727
3928;15/07/2025;Loja Salvador;Geladeira Duplex;Casa e Eletro;4;48626;Anthony Nogueira;Cartão de Débito;295412
3929;15/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;5;386809;Dra. Isadora das Neves;Boleto;220114
3930;15/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;2;474374;Luiz Gustavo Cardoso;Dinheiro;285923
3931;15/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;5;358842;Dra. Fernanda Pereira;Boleto;188097
3932;15/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;3;267146;Sra. Ana Carolina Rodrigues;Dinheiro;207075
3933;15/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;1;301785;Bryan da Luz;Dinheiro;152198
3934;15/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;5;18374;Vitória Gonçalves;Dinheiro;15673
3935;15/07/2025;Loja Recife;Calça Jeans;Vestuário Masculino;4;318252;André Costela;Dinheiro;205278
3936;15/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;3;100225;Dra. Isadora das Neves;Cartão de Débito;66899
3937;15/07/2025;Loja São Paulo;Vestido Floral;Vestuário Feminino;2;446093;Dra. Isadora das Neves;PIX;326707
3938;15/07/2025;Loja Salvador;Ar Condicionado;Casa e Eletro;3;256877;Luiz Gustavo Cardoso;Cartão de Débito;22086
3939;15/07/2025;Loja Recife;Smartphone A22;Eletrônicos;5;427149;Luiz Gustavo Cardoso;Cartão de Crédito;247946
3940;15/07/2025;Loja Porto Alegre;Shorts Jeans;Vestuário Feminino;1;365693;Mirella Pires;Cartão de Crédito;297668
3941;15/07/2025;Loja Porto Alegre;Camisa Social;Vestuário Masculino;2;44920;Vitória Gonçalves;Cartão de Débito;307546
3942;15/07/2025;Loja Salvador;Notebook Intel i5;Eletrônicos;4;123892;André Costela;Boleto;68779
3943;15/07/2025;Loja Porto Alegre;Shorts Jeans;Vestuário Feminino;3;294377;Dra. Fernanda Pereira;Cartão de Crédito;220363
3944;15/07/2025;Loja Porto Alegre;Notebook Intel i7;Eletrônicos;1;23037;Bryan da Luz;Cartão de Crédito;12675
3945;15/07/2025;Loja Recife;Ar Condicionado;Casa e Eletro;5;140942;Dra. Fernanda Pereira;PIX;119704
3946;15/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;2;233391;Dra. Fernanda Pereira;Dinheiro;170363
3947;15/07/2025;Loja Porto Alegre;Notebook Intel i5;Eletrônicos;5;244972;Sra. Ana Carolina Rodrigues;Cartão de Débito;130259
3948;15/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;3;434075;Dra. Fernanda Pereira;PIX;302814
3949;15/07/2025;Loja São Paulo;Calça Jeans;Vestuário Masculino;5;283068;Anthony Nogueira;Cartão de Débito;179425
3950;15/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;2;72498;Bryan da Luz;Cartão de Débito;5662
3951;15/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;5;59541;Vitória Gonçalves;Dinheiro;30489
3952;15/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;3;183438;Dra. Isadora das Neves;Boleto;96877
3953;15/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;3;380206;Dra. Isadora das Neves;Dinheiro;306893
3954;15/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;1;181629;Bryan da Luz;Cartão de Débito;141277
3955;15/07/2025;Loja Recife;Sapato Social;Vestuário Masculino;1;274419;Mirella Pires;Boleto;183573
3956;15/07/2025;Loja Salvador;Tablet 10'';Eletrônicos;4;47136;Mirella Pires;PIX;27514
3957;15/07/2025;Loja Recife;Notebook Intel i5;Eletrônicos;5;355271;André Costela;PIX;315426
3958;15/07/2025;Loja São Paulo;Camisa Social;Vestuário Masculino;2;47925;Sra. Ana Carolina Rodrigues;Cartão de Débito;406651
3959;15/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;4;2317;Anthony Nogueira;PIX;12473
3960;15/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;1;261051;Dra. Isadora das Neves;Dinheiro;168606
3961;15/07/2025;Loja Salvador;Smartphone A22;Eletrônicos;3;369952;Bryan da Luz;PIX;231347
3962;15/07/2025;Loja São Paulo;Calça Jeans;Vestuário Masculino;4;298643;André Costela;Boleto;235116
3963;15/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;5;390348;Vitória Gonçalves;Cartão de Débito;208931
3964;15/07/2025;Loja São Paulo;Camisa Social;Vestuário Masculino;4;102609;Yago Cardoso;Dinheiro;74315
3965;15/07/2025;Loja Fortaleza;Geladeira Duplex;Casa e Eletro;5;38309;Anthony Nogueira;PIX;31423
3966;15/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;1;181835;Mirella Pires;Cartão de Crédito;120808
3967;15/07/2025;Loja Porto Alegre;Sapato Social;Vestuário Masculino;1;38379;Anthony Nogueira;Boleto;211548
3968;15/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;4;276707;Dra. Fernanda Pereira;Dinheiro;182503
3969;15/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;3;54411;Dra. Fernanda Pereira;Cartão de Débito;29716
3970;15/07/2025;Loja Fortaleza;Saia Midi;Vestuário Feminino;1;114875;Dra. Isadora das Neves;Cartão de Crédito;80341
3971;15/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;3;485344;André Costela;PIX;244455
3972;15/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;5;252377;André Costela;Dinheiro;20586
3973;15/07/2025;Loja Salvador;Smartphone A22;Eletrônicos;2;56656;Dra. Fernanda Pereira;PIX;40398
3974;15/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;1;158451;Dra. Isadora das Neves;PIX;140981
3975;15/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;3;289654;Mirella Pires;PIX;250944
3976;15/07/2025;Loja Fortaleza;Tablet 10'';Eletrônicos;4;55422;Luiz Gustavo Cardoso;PIX;36983
3977;15/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;4;361423;Yago Cardoso;Dinheiro;202226
3978;15/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;3;315991;André Costela;Cartão de Débito;206952
3979;15/07/2025;Loja Porto Alegre;Liquidificador;Casa e Eletro;1;157265;André Costela;PIX;107125
3980;15/07/2025;Loja Fortaleza;Saia Midi;Vestuário Feminino;2;403788;Yago Cardoso;PIX;296569
3981;15/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;3;351741;Dra. Isadora das Neves;Cartão de Crédito;221648
3982;15/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;4;240425;Dra. Fernanda Pereira;Dinheiro;129246
3983;15/07/2025;Loja Fortaleza;Tablet 10'';Eletrônicos;2;437933;Luiz Gustavo Cardoso;Cartão de Crédito;269477
3984;15/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;2;67065;Dra. Isadora das Neves;Cartão de Débito;5024
3985;15/07/2025;Loja Salvador;Liquidificador;Casa e Eletro;3;16515;Sra. Ana Carolina Rodrigues;Dinheiro;11138
3986;15/07/2025;Loja Recife;Tablet 10'';Eletrônicos;1;98727;Sra. Ana Carolina Rodrigues;Cartão de Crédito;70294
3987;15/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;1;338627;Vitória Gonçalves;Boleto;26931
3988;15/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;4;196726;Vitória Gonçalves;Cartão de Crédito;11140
3989;15/07/2025;Loja Recife;Notebook Intel i5;Eletrônicos;3;494756;Sra. Ana Carolina Rodrigues;PIX;406164
3990;15/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;1;422385;Bryan da Luz;Cartão de Crédito;322175
3991;15/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;2;129263;Anthony Nogueira;PIX;114412
3992;15/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;3;438175;André Costela;PIX;232067
3993;15/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;2;355324;Yago Cardoso;Boleto;237325
3994;15/07/2025;Loja Porto Alegre;Vestido Floral;Vestuário Feminino;2;37405;Anthony Nogueira;PIX;33471
3995;15/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;4;23366;Dra. Isadora das Neves;PIX;127345
3996;15/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;1;166181;Anthony Nogueira;Cartão de Débito;99372
3997;15/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;3;55225;Yago Cardoso;Cartão de Débito;39772
3998;15/07/2025;Loja Porto Alegre;Shorts Jeans;Vestuário Feminino;2;457991;André Costela;Dinheiro;331732
3999;15/07/2025;Loja Fortaleza;Liquidificador;Casa e Eletro;2;176997;André Costela;Cartão de Crédito;158106
4000;16/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;3;150513;Bryan da Luz;Cartão de Débito;83121
4001;16/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;4;96338;Bryan da Luz;Dinheiro;53724
4002;16/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;1;41956;Luiz Gustavo Cardoso;PIX;37467
4003;16/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;3;5802;Mirella Pires;Cartão de Crédito;3513
4004;16/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;2;481804;Sra. Ana Carolina Rodrigues;Cartão de Crédito;355191
4005;16/07/2025;Loja Fortaleza;Liquidificador;Casa e Eletro;1;40625;Dra. Fernanda Pereira;PIX;36407
4006;16/07/2025;Loja Recife;Camisa Social;Vestuário Masculino;3;309538;Sra. Ana Carolina Rodrigues;Boleto;15786
4007;16/07/2025;Loja Recife;Tablet 10'';Eletrônicos;4;454136;André Costela;Boleto;363354
4008;16/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;1;37286;Mirella Pires;Boleto;225564
4009;16/07/2025;Loja Salvador;Tablet 10'';Eletrônicos;2;310869;Bryan da Luz;Cartão de Crédito;210924
4010;16/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;5;483007;Yago Cardoso;Dinheiro;288304
4011;16/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;3;10538;Mirella Pires;Dinheiro;89256
4012;16/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;5;251493;Bryan da Luz;Cartão de Crédito;204489
4013;16/07/2025;Loja Porto Alegre;Tablet 10'';Eletrônicos;5;42693;Bryan da Luz;Dinheiro;2442
4014;16/07/2025;Loja Recife;Calça Jeans;Vestuário Masculino;2;432952;Anthony Nogueira;PIX;35447
4015;16/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;2;10769;Bryan da Luz;Cartão de Débito;8505
4016;16/07/2025;Loja Fortaleza;Saia Midi;Vestuário Feminino;3;333794;Dra. Isadora das Neves;Cartão de Crédito;289851
4017;16/07/2025;Loja São Paulo;Shorts Jeans;Vestuário Feminino;1;196383;Anthony Nogueira;Boleto;162388
4018;16/07/2025;Loja Fortaleza;Notebook Intel i7;Eletrônicos;1;86283;Dra. Fernanda Pereira;Dinheiro;72525
4019;16/07/2025;Loja Recife;Camisa Social;Vestuário Masculino;4;429382;Yago Cardoso;Cartão de Crédito;27197
4020;16/07/2025;Loja Fortaleza;Liquidificador;Casa e Eletro;5;19723;Mirella Pires;Cartão de Crédito;108176
4021;16/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;2;418077;André Costela;PIX;288784
4022;16/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;4;2996;Vitória Gonçalves;Boleto;23111
4023;16/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;4;295509;André Costela;PIX;158296
4024;16/07/2025;Loja São Paulo;Shorts Jeans;Vestuário Feminino;2;48815;Dra. Isadora das Neves;Dinheiro;306473
4025;16/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;3;60951;Vitória Gonçalves;Dinheiro;38885
4026;16/07/2025;Loja São Paulo;Vestido Floral;Vestuário Feminino;2;470929;André Costela;Boleto;253958
4027;16/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;1;428295;Sra. Ana Carolina Rodrigues;Cartão de Débito;348985
4028;16/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;4;87462;Vitória Gonçalves;Dinheiro;7529
4029;16/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;1;31791;Yago Cardoso;Cartão de Crédito;227266
4030;16/07/2025;Loja São Paulo;Geladeira Duplex;Casa e Eletro;2;279122;Yago Cardoso;Dinheiro;186128
4031;16/07/2025;Loja São Paulo;Geladeira Duplex;Casa e Eletro;1;261909;Dra. Fernanda Pereira;Cartão de Débito;206006
4032;16/07/2025;Loja Salvador;Geladeira Duplex;Casa e Eletro;1;349353;Sra. Ana Carolina Rodrigues;PIX;212015
4033;16/07/2025;Loja São Paulo;Notebook Intel i7;Eletrônicos;2;243627;Bryan da Luz;PIX;134875
4034;16/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;5;30746;Vitória Gonçalves;PIX;168573
4035;16/07/2025;Loja Porto Alegre;Notebook Intel i7;Eletrônicos;4;221292;Vitória Gonçalves;PIX;12853
4036;16/07/2025;Loja São Paulo;Shorts Jeans;Vestuário Feminino;1;29437;Dra. Fernanda Pereira;Dinheiro;22983
4037;16/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;2;443872;Sra. Ana Carolina Rodrigues;PIX;231502
4038;16/07/2025;Loja Fortaleza;Smartphone A22;Eletrônicos;5;48442;Vitória Gonçalves;Boleto;300607
4039;16/07/2025;Loja São Paulo;Vestido Floral;Vestuário Feminino;3;282106;Vitória Gonçalves;Cartão de Débito;228004
4040;16/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;1;34032;Yago Cardoso;PIX;28204
4041;16/07/2025;Loja Salvador;Vestido Floral;Vestuário Feminino;2;300535;Bryan da Luz;PIX;245856
4042;16/07/2025;Loja Salvador;Shorts Jeans;Vestuário Feminino;4;256186;Sra. Ana Carolina Rodrigues;Cartão de Crédito;148973
4043;16/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;2;485296;André Costela;Cartão de Débito;425129
4044;16/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;5;268479;Vitória Gonçalves;Cartão de Crédito;203908
4045;16/07/2025;Loja Salvador;Cafeteira 15x;Casa e Eletro;1;393332;Luiz Gustavo Cardoso;Cartão de Débito;336301
4046;16/07/2025;Loja Salvador;Geladeira Duplex;Casa e Eletro;3;359996;Sra. Ana Carolina Rodrigues;Dinheiro;205366
4047;16/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;4;71587;Yago Cardoso;Cartão de Débito;41388
4048;16/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;4;294538;Dra. Isadora das Neves;Boleto;189169
4049;16/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;5;20380;Luiz Gustavo Cardoso;Dinheiro;154314
4050;16/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;3;81379;Yago Cardoso;Cartão de Débito;61324
4051;16/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;1;262599;Mirella Pires;Cartão de Crédito;170487
4052;16/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;3;429406;Sra. Ana Carolina Rodrigues;PIX;318136
4053;16/07/2025;Loja São Paulo;Ar Condicionado;Casa e Eletro;5;73991;André Costela;Boleto;45063
4054;16/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;1;228971;Mirella Pires;Boleto;179896
4055;16/07/2025;Loja São Paulo;Notebook Intel i7;Eletrônicos;1;433423;Dra. Isadora das Neves;Cartão de Crédito;238569
4056;16/07/2025;Loja Porto Alegre;Vestido Floral;Vestuário Feminino;5;252847;Bryan da Luz;PIX;199946
4057;16/07/2025;Loja São Paulo;Camisa Social;Vestuário Masculino;5;157094;Sra. Ana Carolina Rodrigues;Cartão de Débito;90463
4058;16/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;2;165955;Sra. Ana Carolina Rodrigues;Boleto;104237
4059;16/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;3;31829;Luiz Gustavo Cardoso;Dinheiro;17227
4060;16/07/2025;Loja Porto Alegre;Notebook Intel i7;Eletrônicos;4;274631;Bryan da Luz;PIX;220106
4061;16/07/2025;Loja Porto Alegre;Liquidificador;Casa e Eletro;4;9105;Sra. Ana Carolina Rodrigues;Cartão de Crédito;79832
4062;16/07/2025;Loja Salvador;Blusa Básica;Vestuário Feminino;1;32567;Luiz Gustavo Cardoso;Dinheiro;259124
4063;16/07/2025;Loja Salvador;Blusa Básica;Vestuário Feminino;4;164073;André Costela;Boleto;134484
4064;16/07/2025;Loja São Paulo;Cafeteira 15x;Casa e Eletro;1;370621;Sra. Ana Carolina Rodrigues;PIX;227549
4065;16/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;1;46804;Sra. Ana Carolina Rodrigues;PIX;31802
4066;16/07/2025;Loja Salvador;Liquidificador;Casa e Eletro;5;71712;Sra. Ana Carolina Rodrigues;Cartão de Débito;51591
4067;16/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;2;205045;Luiz Gustavo Cardoso;Boleto;173864
4068;16/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;3;394853;Yago Cardoso;Dinheiro;323041
4069;16/07/2025;Loja Porto Alegre;Liquidificador;Casa e Eletro;1;43279;Yago Cardoso;PIX;29485
4070;16/07/2025;Loja São Paulo;Ar Condicionado;Casa e Eletro;2;343624;Vitória Gonçalves;Boleto;232445
4071;16/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;5;334099;André Costela;Cartão de Débito;180264
4072;16/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;5;493124;André Costela;Cartão de Débito;392566
4073;16/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;4;49769;Bryan da Luz;Dinheiro;258692
4074;16/07/2025;Loja Porto Alegre;Cafeteira 15x;Casa e Eletro;3;394491;Mirella Pires;Cartão de Débito;237939
4075;16/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;1;2859;Dra. Isadora das Neves;Cartão de Crédito;15451
4076;16/07/2025;Loja Recife;Blusa Básica;Vestuário Feminino;2;201276;Mirella Pires;PIX;154343
4077;16/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;1;152084;Yago Cardoso;Boleto;130523
4078;16/07/2025;Loja Salvador;Liquidificador;Casa e Eletro;2;167944;Dra. Isadora das Neves;Dinheiro;121881
4079;16/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;5;50789;Dra. Fernanda Pereira;Cartão de Débito;29693
4080;16/07/2025;Loja Recife;Camiseta Polo;Vestuário Masculino;1;431416;Mirella Pires;Cartão de Débito;368345
4081;16/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;3;423486;Sra. Ana Carolina Rodrigues;Cartão de Débito;355618
4082;16/07/2025;Loja Porto Alegre;Vestido Floral;Vestuário Feminino;1;420394;Mirella Pires;Boleto;319034
4083;16/07/2025;Loja Salvador;Geladeira Duplex;Casa e Eletro;3;395552;Luiz Gustavo Cardoso;Boleto;200989
4084;16/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;2;172563;André Costela;Dinheiro;10356
4085;16/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;3;241941;Dra. Isadora das Neves;Boleto;212241
4086;16/07/2025;Loja Porto Alegre;Cafeteira 15x;Casa e Eletro;4;240705;Mirella Pires;PIX;150777
4087;16/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;3;259662;André Costela;Cartão de Débito;228119
